Topic,Sentiment,TwitterText
"microsoft","neutral","Lunch today: 19.00  Eating it at #Microsoft while attending #VSLive?  Priceless."
"microsoft","positive","Microsoft explains new improvements in Windows 8 Start screen search: http://t.co/pq67GRra #buildingwindows8 @buildwindows8 #tech #microsoft"
"microsoft","neutral","Is #Google Down? http://t.co/wFrzKYsN via @Ejunkie Good for #Bing, #Microsoft ’s investments paying off"
"microsoft","positive","#Microsoft details Search improvements in #Windows 8 Start Screen http://t.co/f6AztiaD"
"microsoft","positive","This is how charity works these days. http://t.co/839klkFH #billgates #philanthropy #microsoft"
"microsoft","positive","Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/hJ8qlOC9 #neowin"
"microsoft","neutral","Windows Runtime and .NET: Better Together http://t.co/z7BBJ1xU #dotnet #dev #WinRT #microsoft"
"microsoft","positive","#Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it & now glad it didn't. This could b deal of the year that dosent happen!"
"microsoft","neutral","I became a #Citizenship #Member at @Microsoft ...Thanks #GOD :) #MSPEgypt #Microsoft"
"microsoft","positive","#Microsoft presents #Omnitouch - http://t.co/ui0aD1FJ - Very impressive and futuristic technology!"
"microsoft","neutral","&lt;3 u #microsoft!!!"
"microsoft","positive",""#Microsoft details Search improvements in Windows 8 Start Screen" http://t.co/Agv49znJ"
"microsoft","positive","#Microsoft #Cloud Microsoft offers students free access to its technologies to improve employability: Dubbe... http://t.co/rGBHHUQP #TCN"
"microsoft","neutral","Another Gem from #Microsoft - Curate your personal history with  "Project Greenwich".  Available later this month. http://t.co/KgNrbVgp"
"microsoft","positive","V. impressed w/ Image Composite Editor from @MSFTresearch for creating panoramas from individual images. http://t.co/SO7W7spn Tx #Microsoft!"
"microsoft","neutral","WP7 is getting there: #Microsoft Claws Back to Smartphone Relevance: Rich Jaroslovsky - Bloomberg http://t.co/JIMML4RC via @BloombergNews"
"microsoft","neutral","#Microsoft #Opens The Door To Two #Spanish #Entrepreneurs With #Medical #Project ! http://t.co/c97sNizT"
"microsoft","neutral","Windows Phone 7.5 Mango Update Process Ahead of Schedule. http://t.co/p1hwo73x  #Microsoft #WindowsPhone #Mango"
"microsoft","positive","Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/BpFKyd1O"
"microsoft","neutral","Just participated in another #Microsoft #SQLServer certification test with #TSQL typing instead of multiple choices. Really cool."
"microsoft","neutral","#microsoft #research shows #Holodesk. Awesome!!! The holodeck is one step closer! bit.ly/pCMJON #kinect /via @dvroegop"
"microsoft","positive","Welcome Skype to the #Microsoft family. We can do amazing things together. http://t.co/YKCHtu8h #welcomeskype"
"microsoft","neutral","Will watch this one with interest! RT @RossMistry: #Microsoft Codename "Data Explorer" CTP Coming ... http://t.co/kvJSerCj via @scottyd99999"
"twitter","negative","de esa gente q acaba de leer el libro, vió una definición médica y la pone en #Twitter _ #wevatotal"
"twitter","neutral","Waa ya tienes #twitter @luchiie24 wuahahahaha"
"twitter","neutral","as indiretaa ta solta hoje nesse #twitter UAHSUAHSUASA' E SO PRA ELA S2"
"twitter","negative","De verdd qe si me he sentidoo rara estar un Dia sin mucho #twitter :B"
"twitter","neutral","#Twitter esta loco!"
"twitter","neutral","Saino Aki #Twitter"
"twitter","neutral","¡#twitter Tribune  está disponible! http://t.co/RBNiWUmI"
"twitter","neutral","YouTube SEO: It's time for another excerpt from the second edition of Music 3.0: A Survival Gui... http://t.co/ePAgAnJB #twitter #news"
"twitter","neutral","Vamos a ver que esta ofreciendo #Twitter"
"twitter","neutral","Awwwwr me encanta #Twitter porque por este medio desquito todo mis corajes"
"twitter","neutral","Buenas noches, sigan pasandosela bn .. ok no #Twitter Off :3"
"twitter","neutral","Nossa, meu BG aqui no #Twitter está uma coisa pavorosa... preciso recortar essa foto de novo... meu rosto ficou todo deformado... hahaha"
"twitter","neutral","#twitter off me llama mi camita jajaja.."
"twitter","neutral","Visualiza tus emails, menciones en #twitter, eventos de #facebook y más, desde Centro de notificaciones de #IOS 5 http://t.co/BsFmwKFH"
"twitter","neutral","#IOS 5: Cómo integrar #Tweetbot en lugar de #Twitter http://t.co/tjzscoAl"
"twitter","neutral","saiiidoooo aqui do #twitter . só Msn agr add aii    danilosooares@hotmail.com  ;DD"
"twitter","neutral","@alegarcia001. Feliz aniversario !!! Que sean muy felices juntos y que cumplan muchos años mas !!!! Jajaja #twitter"
"twitter","neutral","o @RafaArrudaa olha o papel de fundo do meu #TWITTER se vai raxa #HSAUHSAUASHASUHSUSHAUHSUASHUASHASHUASH'"
"twitter","neutral","Puta pero da Wueba dormirse....Bueno mejor sigo en #Twitter..jejeje :)"
"twitter","neutral","Bom, vou fechar esse #Twitter, porque ele está roubando os meus assuntos ¬¬"
"twitter","neutral","vou #fazer uma #montagem com minhas #fotos para colocar como #plano de fundo aki no #twitter!!!!!!!!!!!!"
"twitter","negative","Los psicólogos se están quedando sin pacientes, el #twitter se los está robando.."
"twitter","neutral","Nu doet alleen #twitter het"
"twitter","neutral","#twitter Mii MediO de #DesahOgo..!!"
"twitter","neutral","My #Twitter #Diary ?????? ?????? is out! http://t.co/JLsrgOXI ? Top stories today via @socialwediatips"
"twitter","neutral","lo mejor de #twitter es que no tenes que esperar un monton a que carge tu foto:D?"
"twitter","neutral","todos en #twitter conmocionados con #SoyTuFan2daTemporada"
"twitter","neutral","@AleCP93 Hey broo graxiias por recordarme qe existe #Twitter jajajaja!!!Teniia siglos de no usarlo jajaja!!! :)"
"twitter","neutral","@Brandon_Solano hahaha, ve pues xD Ok bye' de #twitter ILTSM!' (LL' &lt;3"
"twitter","neutral","Buenas Noches que descansen #Twitter #OF ZzzzzZzzzzz"
"twitter","neutral","que como #FACEBOOK ya paso de moda AHORS TODA A PLEBE SE VIENE A #twitter ¬¬"
"twitter","neutral","Típico que el #Facebook a esta hora aburre y el #twitter me desvela"
"twitter","neutral","si es ese dia, voi a kumplir 2 años kon el #twitter :D"
"twitter","neutral","@melkoff pues bienvenida vas a ver que pronto le encontraras sentido   es la onda el #twitter"
"twitter","neutral","Excelente mi Ranking Global en #Twitter estoy entre  4,551 de 18,299,114 :o Gracias a Ustedes y a sus RT y en Venezuela estoy de #250 yes Sr"
"twitter","neutral","meu #Twitter ta a coisa mais linda rs !!"
"twitter","neutral","definitivamente irei MATAR esse #Twitter pq tento trocar a porr# da minha foto de smpda EEEEEERRRO *-* EEEERRO#Tomanocú"
"twitter","neutral","#twitter #detik Hakim Imas Menangis Ikuti Sidang Perdana - Hakim Imas Dianasari tak kuasa menahan air matanya saat d... http://t.co/G3wgjL6R"
"twitter","neutral","RT @MizzSpicey: #TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @DrunkedOutTeezy"
"twitter","neutral","A mi #twitter le pica."
"twitter","neutral","RT @Yvandavid: Que lo mataron por #Twitter ya RT @Yonopienso_: ¿Que le paso a Osmel?xD."
"twitter","neutral","#MichaelJakcsonQuiñonez wowo ya es un tema muy comentado en #twitter"
"twitter","neutral","#Twitter es como el alcohol: Empiezas por curiosidad, luego socializar, después por diversión y terminas en adicción. / soy ya alcohólico ;)"
"twitter","neutral","#twitter #detik Mahfudz: Ada Parpol yang Mendorong SBY Melepas Menteri PKS http://t.co/hoyXdbDq"
"twitter","neutral","Niemiecki rz?d uruchomi? w ?rod? w?asny kana? na YouTube - Wiadomosci 24: Niemiecki rz?d uruchomi? w ?r... http://t.co/n6Wp2QZv #twitter"
"twitter","neutral","Now tuned in to http://t.co/DYMDmU3z with @deejaydenco! #WorldWide #Twitter #Facebook join me!!! #RT"
"twitter","negative","Gamit m din pala #twitter now @akosiadrienne haha! (&gt;?-?&lt;)"
"twitter","positive","http://t.co/9SWZtOM6 #Twitter, faster than #earthquakes????? ???? ?? ???????! #funny #fast #tweet #earthquick #LOL"
"twitter","neutral","Ammazza... Anche su #twitter la gente dorme a quest'ora"
"twitter","neutral","meu #twitter sem graça .   boa noite e beijos :9"
"twitter","neutral","Ella dice que yo soy su Niño del #Twitter *-----*"
"twitter","neutral","I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/VDYd7QaW"
"twitter","neutral","Hasta Mañana Que Descansen #Twitter Off !!"
"twitter","neutral","Me estoy jeteando, pero no puedo dejarte, #Twitter"
"twitter","neutral","Bienvenida al mundo #twitter... Te quiero mucho Azucena!!! @Elidaandrea!!!"
"twitter","neutral","Tengo olvidado mi #twitter :S"
"twitter","neutral","Michael Jackson Quiñonez, jugador de la Selección que está en los Panamericanos es "TT" tendencia mundial en #Twitter."
"twitter","neutral","ela pensa que eu não faria por ela tuudo isso que ela citou no #twitter dela ¬.¬"
"twitter","neutral","tempat asik buat curhat #twitter"
"twitter","neutral","3 razones por las que #Twitter mejora la escritura: http://t.co/MBbzZGOR"
"twitter","neutral","Ya me dieron ganas de iniciar una campaña mediática en #twitter... para mandar al Espinoza al INEA #SóloenMéxico"
"twitter","neutral","vo sair daki do #twitter já :) só vo ver uns videos aki , e já to indo ,"
"twitter","neutral","RT @Yonopienso_: RT @Yvandavid: Que lo mataron por #Twitter ya RT @Yonopienso_: ¿Que le paso a Osmel?xD."
"twitter","neutral","MEU #TWITTER TA TÃO MOVIMENTADO ;D ai sim em !"
"twitter","neutral","#Twitter Off A Mimir Tempranitoo Muahh Los Quiero A Todos Que Duerman bn"
"twitter","neutral","#TOMANOCU EU SIGO GENTE QE SO POSTA COISA EN CANADEIS, UOL, #twitter doido --`"
"twitter","neutral","@pimentta_qzl  kkkkatat  agora  ame maais  eu amo um tantão que não cabe nesse post do #twitter ..."
"twitter","neutral","ja volto #twitter , vou na cozinha ."
"twitter","neutral","@Diaana_Gg que ondaaa dianaa andas muy perdida por el #twitter"
"twitter","neutral","Llega un momento que #twitter es tu desahogo"
"twitter","neutral","RT @NegooHB: Somos 2 Intao @DehTavares que tem o #Twitter #HAHA"
"twitter","neutral","Hay dias que tengo tanto q pensar y digo lo voy a poner en #twitter pero no tengo tiempo !"
"twitter","neutral","@luisrodrigogali ajjaja noo nooo poes porqq se va a enterarr a menos q tengaa #Twitter jajaja"
"twitter","neutral","@ElieDzR  aqui en casa escuchamdo musica en el #ipod y jodiendo en #twitter jaja #normal"
"twitter","neutral","@Frank_2869 hey q pedo como vamos en #TWITTER"
"twitter","neutral","RT @sam1meta #Twitter: Rápido, contundente, y directo. 17 razones para usarlo http://t.co/itML0Lxq… @sam1meta #marketing #sm"
"twitter","neutral","RT @anfisabreus ??? ????????? ???????????? ???????????? ? ????? ?? ??????? http://t.co/6DLxWIlU #twitter"
"twitter","neutral","tenho que ir dormir mais o #twitter naum deixa :S"
"twitter","neutral","@Giiz_arg yo me quedare en #twitter"
"twitter","neutral","Creo k ya me saldre de #Twitter"
"twitter","neutral","Google+ to Support Pseudonyms http://t.co/ms1eBXpx #google+ #googlesocialmedia #googleventures #facebook #twitter #socialmediamarketing"
"twitter","neutral","@EilsonOliveira a roupa num tira , mais os dedos no #twitter heheh #saudades"
"twitter","neutral","Me Ausenteii por mutivos que me DeixaramTriste mais #Twitter  Estou de Volta uhuruoooo!!!!"
"twitter","neutral","Bueno... #twitter OFF ! .... Mañanaa a casa ensamble con @NatiiGutiierrez & @pinkangel_26. :D !! Bona Noche ? :)"
"twitter","negative","mi sobrina ve un perfil sin foto en #twitter  y me dice: ¿¿¿QUIEN ES ESE HUEVO???"""JAJAJA,,,,"
"twitter","neutral","RT @Yvandavid: RT @Yonopienso_: RT @Anyelius12: RT @Yonopienso_: RT @Yvandavid: Que lo mataron por #Twitter ya RT @Yonopienso_: ¿Que le  ..."
"twitter","neutral","#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @all3rgict0y0u @yibumsuk @DatFix @Alleyupi"
"twitter","neutral","Que según un humano puede decir 4800 palabras en 24 horas... Y cuando no hay con quien vomitarlas todas?? A cierto el chat o #twitter"
"twitter","neutral","#Twitter: Rápido, contundente, y directo. 17 razones para usarlo http://t.co/m0NP3FCK @sam1meta #marketing #sm"
"twitter","neutral","RT @monizetru: Lo mejor de #twitter sucede en la madruga, cuando los continentes abrazan un no sé qué que a mí me (falta)&gt;SOBRA!"
"twitter","neutral","@StevenRestern Wvn soi novato en #Twitter :( me explica :D"
"twitter","neutral","Graacias :D RT @RaHorajty051230 @JeMaZuCe buena pic de perfil de #twitter!!"
"twitter","neutral","#twitter #detik Buntut Kongres Rakyat Papua, 2 Orang Ditemukan Tewas http://t.co/S0lUgv4B"
"twitter","neutral","RT @DKhazhintsev: ?????????? @VShport ???????????? ??? #twitter #?????????"
"twitter","neutral","Buenas Noches Followers :3 #twitter-off"
"twitter","neutral","@maxpowertoloza bienvenido #TWITTER jejejeeje buena!!!"
"twitter","neutral","@maffkilleritta #twitter se puso de nena y no me dejaba contestar"
"twitter","neutral","@Marbelle30 ...Esta familia de #twitter cada vez crece mas y mas rápidamente estas en 71.406 seguidores y estoy seguro que serán muchos mas."
"twitter","neutral","Nadie es tan lind@ como en la foto del #twitter y tampoco tan feo como en la foto de la cedula..."
"twitter","neutral","@ppmorraz hahaha esos chistes de #ninel se han vuelto famosos en #twitter"
"twitter","neutral","#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @CocaCola_Korea @ThisIsDoyin_"
"twitter","neutral","@EdiSant1 tah di mais em mlk fez um #twitter haha"
"twitter","neutral","NOSSA *OOOOOOOO* já n basta aquela #BALEIA CHATA DO #TWITTER agora tem tartaruga! :/ rsrsrss q merda !"
"twitter","neutral","Chavez to return to Venezuela after medical tests - Boston Globe  #twitter #news"
"twitter","neutral","que rapido se lleno twitter de personas que conosco haha Ha!! recuerdo hace 1 año cuando eramos poquitos los que andabamos por #Twitter"
"twitter","neutral","DICEN q estoy viciada con #twitter... Pero mmm... NO!"
"twitter","neutral","#Twitter, #Facebook, #Google+ ,YouTube, #Msn ,#Gmail #OFF A dormir se ha dicho =)"
"twitter","neutral","#ok #NoEntiendo todo esto del #Twitter pero ya tengo el mío... SIGANME los buenos #FF #Followers"
"twitter","neutral","#BOANOITE #TWITTER  . SAINDO \Õ  . #CHUPAFLAMENGO"
"twitter","neutral","La arrolladora en #Tapachula, esperenlo 4 de Nov.,..!! &gt;&gt;XD&lt;&lt; --&gt; #recomendado,...!! #DalePLAY ,..!! &gt;XD&lt; #FollowME en #Twitter @Fm_antonio"
"twitter","neutral","Oi @flaviasansi. Muito bem vinda ao meu #Twitter. Sempre dou followback pelo meu perfil profissional. Permaneça por aqui, certo? Abrass!"
"twitter","neutral","- Pasen Buenas Noches #Twitter'OFF ?"
"twitter","neutral","Luego de haberme acostado ayer a las 4 de la ma?ana... ahora entiendo por que me ta picando el sue?o!! #Twitter!!!! dejame dormiiiirr!!!"
"twitter","neutral","RT @JhonAlexGarciaA: MI NOVIA Y COSTUMBRE DE DEJARME DE SEGUIR EN #TWITTER JAJJAA"
"twitter","neutral","Que le pasa al #Twitter... #Chingado"
"twitter","neutral","Tinha Esquecido Do #Twitter Ç.Ç Nunca Fiz Isso !Rsrsrs"
"twitter","neutral","Sunaa karo merii jaan in se un se afsaane / sab ajnabi hain yahaan kaun kis ko pehchane #Kaifi #Shair #Twitter"
"twitter","neutral","Skype: geovannyacaro como en #twitter @geovannyacaro"
"twitter","neutral","Bueno y ya dejen ese "trasteo masivo" de frases de #twitter al #facebook ... CREATIVIDAD GENTE! . CREEAAATIIIVIIIDAAAD !"
"twitter","neutral","@bruna_rafaelah xau amanha eu to d volto com meu #TwitterCOM FE EM DEUS#TwiTTerOff"
"twitter","neutral","HABER FACEBOOK por que no entretienes a tu gente para que ya no se nos vaya #TWITTER tanta plebe ¬¬"
"twitter","neutral","RT @Daniel_Evilla: ese poco de pensamientos y frases de manes en #twitter... son pura pendejadas me imagino que no cumplen con ninguno."
"twitter","neutral","Tenia qe comentar en #Twitter el concierto de caifanes poca modre yeah!!!!!"
"twitter","neutral","Me encanta vacilar y ver tantas cosas en el #Twitter cada vez estoy mas #enamorado de este medio de comunicacion es #unico"
"twitter","neutral","Ciúmes do meu #Twitter não da né?! :&gt;"
"twitter","neutral","@YasserDVM jaja ya vez una qe es ineligene y estudia en #Twitter jajaj ntc"
"twitter","neutral","El live stream del server de IPN esta over capacity por @SoytuFan_mx no la caguen si no es #twitter"
"twitter","neutral","@christianortizh ps tiene pedos y la neta lo entiendo sabes?.. Y luego yo contandolo en el #Twitter #noesdedios"
"twitter","neutral","good afternoon #twitter... ---unkaboggable talaga si # vice ganda sa kanyang # no other horse with @IAmDerekRamsay,Pooh and Chocoleit... :)"
"twitter","neutral","Eles arrastaram os barcos para a praia, deixaram tudo e #seguiram Jesus.(Lucas 5-11)e este foii o primeiro #twitter da historia humana #RT"
"twitter","neutral","¿Desde cuándo #Twitter desactivó para todos la opción "Los RTs de esta persona aparecerán en tu TL"?"
"twitter","neutral","#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @MilliondollaPD"
"twitter","neutral","@diegomendesr_  popularizar o  #twitter ?? Tipo ter seguidores é isso???"
"twitter","neutral","#Osea jajaja me entero que ahora en el #Twitter se blokea gente mis supuestros primos me blokearon #Lol"
"twitter","negative","eo tenho a mania de entrar no #TWITTER  i respondeeer as coisas ki mi mandão kkkkkkkkkkkkk"
"twitter","neutral","Vuelvo a el #Twitter hasta el 07/11/2011 by _ @LLLF_"
"twitter","neutral","#Twitter #Off :( Quizá mañana comenzaré a Twittear desde un movil..Mi nuevo Nokia X2-01!! :)"
"twitter","neutral","Arrumando meu #twitter :D"
"twitter","neutral","me dio pereza buscar su usuario en #twitter :P+"
"twitter","positive","Tried explaining #Twitter to my mom, but her "why would you want to do that?" argument was pretty bulletproof. #igiveup"
"twitter","neutral","RT @FuckingShinez: #Twitter = #Dead "this is why im never on it now""
"twitter","neutral","#twitter app also doesn't show me the conversation when I touch a tweet."
"twitter","neutral","@KushKitty420 you, #Facebook #twitter and the #tv are all #distractions whenever I wanna study ;("
"twitter","neutral","#Twitter is blowing me ; I can't see my retweets ;("
"twitter","positive","RT @mainey_maine: RT @ItalianJoya i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, (cont) http://t.co/ ..."
"twitter","neutral","#Twitter = #Dead "this is why im never on it now""
"twitter","neutral","dear @twitter / #twitter FIX YOUR SHIT. we cant see our retweets or mentions!"
"twitter","positive","RT @ItalianJoya i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, (cont) http://t.co/xGHoev8k"
"twitter","neutral","So much garbage. #Twitter"
"twitter","neutral","My #Twitter acting funnyyyyyyy...."
"twitter","neutral","WHY DFF IS #TWITTER STILL LAGGIN ON SHOWIN WHO RETWEETS UR SHITT"
"twitter","neutral","#Twitter is Fawkin up!!!"
"twitter","negative","#twitter I'm off to bed with two crazy pups. #lovethem http://t.co/FSLFpMOb"
"twitter","negative","#Twitter follow me up no stranger shit!!!!!!"
"twitter","neutral","How strategic is our technology agenda? http://t.co/bmeiy5rq #Twitter #Strategy"
"twitter","neutral","@ManwitPURPOSE50 what are you doing now on #twitter????"
"twitter","neutral","woke  up  dis  morning  so  i'm  stil  alive #twitter"
"twitter","neutral","So sleepy and tired, going to bed! Nigh #Twitter !"
"twitter","neutral","gud mrng #twitter & all my frnds too. ;)"
"twitter","neutral","@STARANDDRAMA & JAMMERS302 BE #KILLIN #TWITTER #FOLLOW US"
"twitter","neutral","My phone would stay charged if I didnt have #twitter"
"twitter","neutral","I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/JlrUWRf6"
"twitter","neutral","RT @Nawwaf91: Some people take ' following & unfollowing ' personally. #Twitter"
"twitter","neutral","Get your #Twitter #marketing #campaigns built by an #SEO expert: http://t.co/7FttDde4"
"twitter","neutral","SO IT'S BEEN A LOOONG MINUTE BUT #TWITTER, IM BACK & WITH A CLOTHING LINE!#SWAGG"
"twitter","neutral","#twitter/off"
"twitter","positive","watching a "new" interview with @L1LD3BB13 giving props to #twitter glad to see her out on her own doing her own thang;"
"twitter","neutral","RT @smart__reMarks RT @Its_kcheese: some stuff you only find on #TWITTER lolz &lt;---- LMAO"
"twitter","neutral","getn off gn #twitter"
"twitter","neutral","Zzzzzzzzzzzz... #night #Twitter #GodBless"
"twitter","neutral","Ahhh!! Why is #Twitter so #addicting"
"twitter","neutral","Funny how social networks prod you to be always on ya keypad, #twitter-what's happening, #Fb-what's on your mind?"
"twitter","neutral","I don't know why people choose to talk to me on #Twitter! .when you have my number ..!!!!"
"twitter","neutral","it runs the world #twitter"
"twitter","neutral","@BADDchikkENT See What I Mean #Twitter o_O"
"twitter","positive","RT "@RobyQQ: Your #Twitter followers either like you for your sense of humor or sex appeal." -- I guess, I'm funny then... LOL!"
"twitter","neutral","To much #twitter taking a break. ?"
"twitter","neutral","Being able to share our thoughts with the world is awesome&gt;&gt;Hooray for #Twitter"
"twitter","neutral","@msleamichele @NayaRivera @DiannaAgron @MsAmberPRiley please could u somehow convince #hemo to join #twitter we need her awesomeness!! #glee"
"twitter","negative","That shit lame trynna fuck with somebody through a DM on #twitter thoo  ?"
"twitter","neutral","its funny how you can take time out your precious #twitter time to monitor or judge what in saying"
"twitter","neutral","@IamTinaThompson @JudgeGregMathis is on #twitter also!!"
"twitter","neutral","so #twitter who wants to buy me #lunch?"
"twitter","positive","@iTaylor_Simpson u post on #twitter to much like ery 5 sec #Damn"
"twitter","neutral","@mpeagler http://t.co/1EYtmczJ @GetGlue #Twitter"
"twitter","neutral","Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/E44Qd1u2 #Twitter"
"twitter","neutral","My #twitter age is 2 years 160 days 2 hours 28 minutes 32 seconds. Find out yours at http://t.co/3YI2oDVK #twittertime"
"twitter","negative","#ThingsWeAllHate  false advertisement via #twitter lol"
"twitter","negative","@codytigernord Just a reminder that you fail on #twitter"
"twitter","neutral","RT @alibabaoglan: Presentation: 7 Best Ideas to Use #Twitter More Efficiently - http://t.co/AYMeFITC #howto"
"twitter","negative","Mo'fucka i dont give a fuck it its #FaceBook or #Twitter i express my self how ever da fuck i can..so go suck a dick u bitch.! Haha"
"twitter","neutral","@Angelique_lique yooo my nigga i sooo blowed i forgot bout #twitter but im bkkkkkk"
"twitter","neutral","Out of my 7 months of actually gettin on #Twitter. I've only been in #TwitterJail lik 3 times.... #ThugLife! They were long sentences! Lol:)"
"twitter","neutral","RT @KanvasKings: 1,500 #followers on #Twitter and 2,500 #fans on #Facebook? Takeover imminent? #HellYeah. ALL SHIRTS JUST $15 til Monday!"
"twitter","neutral","#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/DAr3Ef5T #uncategorized"
"twitter","neutral","From my blog: ##changingdiapers Party #Summary & Winners List http://t.co/QfZHtNJs #twitter #upcomingparty"
"twitter","neutral","RT @netteo81: RT @nine_oh SIMPLY DA BEST ON #TWITTER MY TWEEPS @jbdancingmachin @EpicQuotesOrg @gowhitedawg (cont) http://t.co/rcpe86Bw"
"twitter","neutral","#TWITTER #OFF DO #BrUnODeLuCaS :?"
"twitter","positive","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 25"
"twitter","neutral","RT @ChrisPirillo: Tired of those spammy Twitter DMs? http://t.co/atMIoMoO #twitter #spam"
"twitter","positive","wow good old classic #HoodMemories some #Classic moments there i had to share on #Twitter"
"twitter","negative","even if I skip the newspaper, I don't worry coz I get all news updates at #Twitter. :)"
"twitter","neutral","People that do this " #This #Is #My #Twitter " and pound everything. Needs to delete their Twitter."
"twitter","positive","RT @KiLLiN_EmSoftly: who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's onl ..."
"twitter","neutral","coming back soon!!!! #twitter..."
"twitter","neutral","@asshsmith never #twitter is where i #speakmymind #hahahahahaha"
"twitter","neutral","NIGGAS B TALK REACLESS OVA #TWITTER LIKE I DNT GOT DAT TOOL N MI TRUCK #BASKETBALL OV COURSE"
"twitter","neutral","Can you say #twitter those #followers who are #following me??"
"twitter","neutral","#twitter keeps me from sleeping! #soaddicted"
"twitter","neutral","@winnipeg_rt @andkatmy #Winnipeg needs better local news coverage, tired of not being in the know Thanks #twitter"
"twitter","neutral","Waz Sup #Twitter"
"twitter","positive","#twitter I hope all of you never stop dreaming! Because dreams fuel your soul! I love dreaming big and seeing what happens!"
"twitter","positive","@IGoHard_NoBONER Yooooo "Mena Malia" lOl I love your #Twitter name"
"twitter","neutral","Goodnight #twitter"
"twitter","negative","i just realized... if i have a ridiculously long name in #twitter, no one could reply to me. *hmm* the possibilities."
"twitter","neutral","CAN SOMEONE EXPLAIN TAGGED TO ME LIKE DONT GET MAD AT ME CAUSE #TWITTER AN FB MY SHIT!!"
"twitter","neutral","Personally,i dont have time for that and dont really care about what everyone in the world on #facebook and #twitter care about how i look."
"twitter","neutral","RT @Sour_D_Reyyy: @obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr...#RealTalk"
"twitter","neutral","got my blade for these #twitter streets third shift"
"twitter","neutral","#twitter goin hammer"
"twitter","neutral","I Feel Like #Promoting Anyones #Twitter Page (?MENTION ME IF YOU WANT TO GET #PROMOTED?) [ #PromoteBack ]#Followback"
"twitter","neutral","“@JennyOrWuuut: I wishh #twitter would tell me who retweets my stuff.”it does"
"twitter","neutral","RT @Grazitti: #Twitter to Reformat All URLs With T.co	http://t.co/jnmnbs9W"
"twitter","neutral","So im chillin at work finally gettin a chance 2 be on #Twitter wat I miss so far?¿"
"twitter","neutral","GN #TWITTER"
"twitter","neutral","Gonna Crash Out Pretty Tired, Night #Twitter&lt;3"
"twitter","neutral","#IReallyHateWhenPeople TyP3 L!k3 tH!S Or #Use #Hashtags #In #Every #Word #On #Twitter"
"twitter","neutral","RT @extremejohn Stuck on Facebook? I’m so sorry.  http://t.co/JcJBfZ8W #Twitter #Google  #Facebook"
"twitter","neutral","bye bye #twitter ;)"
"twitter","neutral","@95hm You can directly share your #Facebook photos on #Twitter with http://t.co/wYD5RnxN"
"twitter","neutral","#Everybody on #twitter go in tha.#bathroom and say #bloodymary3 times wit tha light off"
"twitter","neutral","Hey Ka #Twitter.."
"twitter","neutral","@PuraGenteBienAv me podrian dar el #face o #twitter del chavito qe siempre traee lentess transparentes le dicn #chicken little x fiiss :)"
"twitter","neutral","Out of #curiosity, #doesanyoneknow if it's against the #Twitter #TOS to use #hashtags so #eggregiously as I seem to be doing #tonight?"
"twitter","neutral","gooodnight #twitter"
"twitter","neutral","RT @OKadeState: @Paigemorse1 tweeted!  Its official she is still alive #Twitter"
"twitter","neutral","What is the difference between #twitter and #googleplus??"
"twitter","neutral","Yu cant answer , But yu can b on #Fb Nd #Twitter"
"twitter","neutral","Hey I'm doing this, at this place, around this time (you should come). #Twitter"
"twitter","positive","Don’t seek followers unless you’re ready to treat them like the real people they are http://t.co/qa1JFSka #Twitter RT @TweetSmarter"
"twitter","positive","@HectorAlteto welcome to the #twitter"
"twitter","positive","“@Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.”"
"twitter","neutral","My #twitter age is 219 days 12 hours 26 minutes 28 seconds. Find out yours at http://t.co/eOCFm1kD #twittertime"
"twitter","neutral","Lls. && im actually tlkin about #twitter"
"twitter","neutral","Night #Twitter"
"twitter","positive","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 1"
"twitter","neutral","#Twitter OFF ?"
"twitter","neutral","#twitter #OFF"
